feature_a,feature_b,spearman_rho,abs_rho,n
gt_vol_cm3,kin_gt_auc_enh_norm,-0.06986678100652748,0.06986678100652748,526
kin_tumor_to_ring_auc_norm_diff,kin_fg_max_enh,0.06978894194744008,0.06978894194744008,526
v2_lcc_pred_vol_cm3,kin_fg_auc_enh,-0.06958581147292922,0.06958581147292922,526
kin_gt_auc_enh,v2_raw_dice_gap_to_volume_bound,-0.06899867760179014,0.06899867760179014,526
kin_selected_max_enh,v1_raw_dice_gap_to_volume_bound,0.06832595958883945,0.06832595958883945,525
kin_fg_washout_index,v2_lcc_pred_to_gt_vol_ratio,-0.06827581833351895,0.06827581833351895,526
kin_fg_washout_index,pred_to_gt_vol_ratio,-0.06827581833351895,0.06827581833351895,526
kin_fg_washout_index,v1_lcc_theoretical_max_dice_by_volume_ratio,0.06807592705448921,0.06807592705448921,526
kin_gt_late_slope,v1_small100_pred_to_gt_vol_ratio,0.06804264425739459,0.06804264425739459,283
v1_lcc_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.06799855633455992,0.06799855633455992,526
kin_gt_auc_enh,v2_lcc_dice_utilization_of_volume_bound,-0.06698022435621506,0.06698022435621506,526
late_dev_s,kin_gt_washout_index,-0.06643342814829611,0.06643342814829611,526
kin_late_dev_s,kin_gt_washout_index,-0.06643342814829611,0.06643342814829611,526
kin_fg_washout_index,v2_raw_theoretical_max_dice_by_volume_ratio,0.066280616604942,0.066280616604942,526
kin_gt_late_slope,v2_raw_pred_to_gt_vol_ratio,0.0662377391936008,0.0662377391936008,283
kin_fg_late_slope,v2_raw_theoretical_max_dice_by_volume_ratio,-0.06611903318927552,0.06611903318927552,340
kin_gt_late_slope,v2_small50_pred_to_gt_vol_ratio,0.06581788301419675,0.06581788301419675,283
v1_raw_n_components_ge100,kin_fg_late_slope,-0.06538444654389143,0.06538444654389143,340
kin_fg_late_slope,v1_raw_dice_gap_to_volume_bound,-0.0653649049477835,0.0653649049477835,340
v2_lcc_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.06535405465749175,0.06535405465749175,526
kin_gt_late_slope,v2_small100_pred_to_gt_vol_ratio,0.06493528496745453,0.06493528496745453,283
v2_raw_second_largest_component_fraction,kin_fg_washout_index,0.06483431464173448,0.06483431464173448,526
v2_lcc_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.06474606068078381,0.06474606068078381,526
v1_raw_n_components,kin_fg_late_slope,-0.06445054440000424,0.06445054440000424,340
v1_small100_pred_vol_cm3,v2_raw_largest_component_fraction,0.06431876908742155,0.06431876908742155,526
v1_raw_largest_component_fraction,kin_late_dev_s,0.06406721993707554,0.06406721993707554,526
v1_raw_largest_component_fraction,late_dev_s,0.06406721993707554,0.06406721993707554,526
kin_selected_max_enh,v2_raw_theoretical_max_dice_by_volume_ratio,-0.06394458703575472,0.06394458703575472,525
kin_ring_auc_enh,v2_lcc_dice_utilization_of_volume_bound,-0.06382027383599756,0.06382027383599756,526
v1_lcc_pred_vol_cm3,early_dev_s,0.06374047142616181,0.06374047142616181,526
v1_lcc_pred_vol_cm3,kin_early_dev_s,0.06374047142616181,0.06374047142616181,526
kin_fg_max_enh,v1_raw_pred_to_gt_vol_ratio,0.0636298439405199,0.0636298439405199,526
v1_lcc_pred_vol_cm3,kin_gt_first_post_s,0.06353111007533867,0.06353111007533867,526
v1_lcc_pred_vol_cm3,kin_fg_first_post_s,0.06353111007533867,0.06353111007533867,526
v1_lcc_pred_vol_cm3,kin_ring_first_post_s,0.06353111007533867,0.06353111007533867,526
v1_lcc_pred_vol_cm3,kin_first_post_s,0.06353111007533867,0.06353111007533867,526
v1_small100_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.06350418003580678,0.06350418003580678,526
kin_fg_max_enh,v1_small50_pred_to_gt_vol_ratio,0.06342930941541342,0.06342930941541342,526
v1_lcc_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.06332219825253786,0.06332219825253786,526
v1_small50_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.06299022785859101,0.06299022785859101,526
kin_ring_auc_enh,v1_raw_theoretical_max_dice_by_volume_ratio,-0.06295353465806781,0.06295353465806781,526
late_dev_s,kin_n_components,-0.06291073624920977,0.06291073624920977,526
v2_raw_n_components,late_dev_s,-0.06291073624920977,0.06291073624920977,526
v2_raw_n_components,kin_late_dev_s,-0.06291073624920977,0.06291073624920977,526
kin_late_dev_s,kin_n_components,-0.06291073624920977,0.06291073624920977,526
v1_small100_pred_vol_cm3,v1_raw_dice_gap_to_volume_bound,-0.06258017103566559,0.06258017103566559,526
v2_lcc_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.062431791616259044,0.062431791616259044,526
v1_small50_pred_vol_cm3,v1_raw_dice_gap_to_volume_bound,-0.06232711163700117,0.06232711163700117,526
v2_raw_n_components_ge50,kin_gt_washout_index,-0.06200285237204818,0.06200285237204818,526
v1_raw_largest_component_fraction,kin_tumor_to_ring_max_enh_diff,-0.061675951626817785,0.061675951626817785,526
kin_gt_max_enh,log_gt_vol_cm3,-0.061558368471882806,0.061558368471882806,526
gt_vol_cm3,kin_gt_max_enh,-0.061558368471882806,0.061558368471882806,526
kin_gt_auc_enh,v2_raw_theoretical_max_dice_by_volume_ratio,-0.061501473396914266,0.061501473396914266,526
v1_raw_pred_vol_cm3,v1_raw_largest_component_fraction,0.06148696102996577,0.06148696102996577,526
kin_tumor_to_ring_max_enh_diff,kin_ring_washout_index,0.06099410485118231,0.06099410485118231,526
gt_vol_cm3,kin_fg_late_slope,-0.06073663368754972,0.06073663368754972,340
kin_fg_late_slope,log_gt_vol_cm3,-0.06073663368754972,0.06073663368754972,340
v1_raw_largest_component_fraction,kin_ring_washout_index,-0.06055227093420207,0.06055227093420207,526
kin_tumor_to_ring_auc_norm_diff,kin_fg_washout_index,0.06046415992558001,0.06046415992558001,526
v2_lcc_pred_vol_cm3,kin_early_dev_s,0.06045805940257698,0.06045805940257698,526
v2_lcc_pred_vol_cm3,early_dev_s,0.06045805940257698,0.06045805940257698,526
kin_fg_late_slope,v2_raw_dice_gap_to_volume_bound,-0.06043498239095291,0.06043498239095291,340
v2_raw_second_largest_component_fraction,kin_fg_auc_enh,0.06040851076110562,0.06040851076110562,526
v1_lcc_pred_vol_cm3,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.060379733397099795,0.060379733397099795,526
v2_lcc_pred_vol_cm3,kin_gt_first_post_s,0.06026028342372673,0.06026028342372673,526
v2_lcc_pred_vol_cm3,kin_fg_first_post_s,0.06026028342372673,0.06026028342372673,526
v2_lcc_pred_vol_cm3,kin_ring_first_post_s,0.06026028342372673,0.06026028342372673,526
v2_lcc_pred_vol_cm3,kin_first_post_s,0.06026028342372673,0.06026028342372673,526
kin_ring_washout_index,v2_lcc_pred_to_gt_vol_ratio,-0.06025922442703948,0.06025922442703948,526
kin_ring_washout_index,pred_to_gt_vol_ratio,-0.06025922442703948,0.06025922442703948,526
v1_raw_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.06009369134627972,0.06009369134627972,526
v2_lcc_theoretical_max_dice_by_volume_ratio,v2_lcc_dice_utilization_of_volume_bound,0.06005404749798831,0.06005404749798831,526
v2_raw_second_largest_component_fraction,kin_gt_washout_index,0.05999414448280496,0.05999414448280496,526
kin_gt_auc_enh,v1_lcc_dice_utilization_of_volume_bound,-0.05997227898795586,0.05997227898795586,526
v1_small50_pred_vol_cm3,v2_raw_largest_component_fraction,0.05985959697260481,0.05985959697260481,526
v1_raw_pred_vol_cm3,v1_raw_dice_gap_to_volume_bound,-0.05985011446011005,0.05985011446011005,526
kin_fg_max_enh,v1_small100_pred_to_gt_vol_ratio,0.0597483629782098,0.0597483629782098,526
v1_small100_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.05954106700941139,0.05954106700941139,526
v1_raw_n_components_ge50,kin_tumor_to_ring_auc_norm_diff,0.059484653376327,0.059484653376327,526
kin_fg_late_slope,v1_raw_theoretical_max_dice_by_volume_ratio,-0.05943934992313694,0.05943934992313694,340
v2_raw_pred_vol_cm3,v2_raw_largest_component_fraction,0.05943601726229557,0.05943601726229557,526
v1_small50_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.059114106577256194,0.059114106577256194,526
v1_lcc_pred_vol_cm3,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.059009881396444266,0.059009881396444266,526
v2_lcc_theoretical_max_dice_by_volume_ratio,v1_lcc_dice_utilization_of_volume_bound,0.05898312587401409,0.05898312587401409,526
kin_fg_auc_enh,v1_lcc_pred_to_gt_vol_ratio,0.05892297210801407,0.05892297210801407,526
v2_raw_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.0584438990854529,0.0584438990854529,526
kin_ring_auc_enh_norm,v1_lcc_dice_gap_to_volume_bound,0.05833670546594695,0.05833670546594695,526
v2_small50_pred_vol_cm3,v1_raw_dice_gap_to_volume_bound,-0.05822621358122545,0.05822621358122545,526
v2_small100_pred_vol_cm3,v1_raw_dice_gap_to_volume_bound,-0.05817203957505975,0.05817203957505975,526
v2_small100_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.05801133160243124,0.05801133160243124,526
kin_gt_max_enh,v1_raw_theoretical_max_dice_by_volume_ratio,-0.05789589231988638,0.05789589231988638,526
kin_fg_washout_index,v2_raw_dice_gap_to_volume_bound,0.05753111386064397,0.05753111386064397,526
v1_lcc_theoretical_max_dice_by_volume_ratio,v1_lcc_dice_utilization_of_volume_bound,0.05739057284716025,0.05739057284716025,526
kin_gt_washout_index,v2_lcc_theoretical_max_dice_by_volume_ratio,0.05734324739239317,0.05734324739239317,526
kin_tumor_to_ring_auc_norm_diff,v1_raw_dice_gap_to_volume_bound,-0.057287692214135745,0.057287692214135745,526
v2_raw_n_components_ge100,kin_fg_late_slope,-0.0570906330967495,0.0570906330967495,340
v2_small50_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.05706283298306443,0.05706283298306443,526
v2_small100_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.05701319409157015,0.05701319409157015,526
v2_raw_n_components,kin_gt_washout_index,-0.05696402203606104,0.05696402203606104,526
kin_gt_washout_index,kin_n_components,-0.05696402203606104,0.05696402203606104,526
kin_gt_auc_enh_norm,v1_raw_dice_gap_to_volume_bound,-0.05694112699661,0.05694112699661,526
v1_raw_pred_vol_cm3,kin_gt_auc_enh,0.05690237238032709,0.05690237238032709,526
kin_fg_first_post_s,kin_n_components,-0.0568811789611129,0.0568811789611129,526
v2_raw_n_components,kin_gt_first_post_s,-0.0568811789611129,0.0568811789611129,526
v2_raw_n_components,kin_first_post_s,-0.0568811789611129,0.0568811789611129,526
v2_raw_n_components,kin_ring_first_post_s,-0.0568811789611129,0.0568811789611129,526
kin_gt_first_post_s,kin_n_components,-0.0568811789611129,0.0568811789611129,526
v2_raw_n_components,kin_fg_first_post_s,-0.0568811789611129,0.0568811789611129,526
kin_first_post_s,kin_n_components,-0.0568811789611129,0.0568811789611129,526
kin_ring_first_post_s,kin_n_components,-0.0568811789611129,0.0568811789611129,526
v1_raw_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.05681043323744315,0.05681043323744315,526
early_dev_s,kin_n_components,-0.05679513285099146,0.05679513285099146,526
kin_early_dev_s,kin_n_components,-0.05679513285099146,0.05679513285099146,526
v2_raw_n_components,kin_early_dev_s,-0.056795132850991456,0.056795132850991456,526
v2_raw_n_components,early_dev_s,-0.056795132850991456,0.056795132850991456,526
v2_raw_largest_component_fraction,kin_late_dev_s,0.05677147427710147,0.05677147427710147,526
v2_raw_largest_component_fraction,late_dev_s,0.05677147427710147,0.05677147427710147,526
kin_gt_auc_enh,kin_fg_washout_index,0.05663683232834344,0.05663683232834344,526
v2_lcc_pred_vol_cm3,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.0564784227794362,0.0564784227794362,526
kin_tumor_to_fg_max_enh_diff,kin_ring_washout_index,0.05632304271861717,0.05632304271861717,526
v2_small50_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.055996503838871496,0.055996503838871496,526
v2_raw_second_largest_component_fraction,kin_ring_max_enh,-0.05598463008409546,0.05598463008409546,526
kin_fg_late_slope,v2_lcc_theoretical_max_dice_by_volume_ratio,-0.055955094258397314,0.055955094258397314,340
kin_fg_auc_enh_norm,v1_raw_pred_to_gt_vol_ratio,0.05592047882565267,0.05592047882565267,526
v1_raw_largest_component_fraction,kin_tumor_to_ring_auc_norm_diff,-0.055901101517511216,0.055901101517511216,526
v1_raw_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.055702875778055605,0.055702875778055605,526
v2_raw_pred_vol_cm3,v1_raw_dice_gap_to_volume_bound,-0.05564416665721851,0.05564416665721851,526
kin_fg_auc_enh_norm,v1_small50_pred_to_gt_vol_ratio,0.05559782603093978,0.05559782603093978,526
kin_gt_late_slope,v1_raw_theoretical_max_dice_by_volume_ratio,-0.05514411179504665,0.05514411179504665,283
v2_raw_pred_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.0550998704400195,0.0550998704400195,526
kin_gt_auc_enh_norm,v1_raw_theoretical_max_dice_by_volume_ratio,-0.0550449543241803,0.0550449543241803,526
v2_small100_pred_vol_cm3,v2_raw_dice_gap_to_volume_bound,-0.05500191196311714,0.05500191196311714,526
kin_fg_washout_index,v1_raw_dice_gap_to_volume_bound,0.054852022496618684,0.054852022496618684,526
kin_ring_washout_index,v1_lcc_pred_to_gt_vol_ratio,-0.0547702628083318,0.0547702628083318,526
v2_small50_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.05465097654418078,0.05465097654418078,526
v2_small50_pred_vol_cm3,v2_raw_dice_gap_to_volume_bound,-0.05464264842451148,0.05464264842451148,526
v1_small100_pred_vol_cm3,kin_gt_auc_enh,0.054621951810283786,0.054621951810283786,526
early_dev_s,log_gt_vol_cm3,0.05458027327665682,0.05458027327665682,526
gt_vol_cm3,early_dev_s,0.05458027327665682,0.05458027327665682,526
kin_early_dev_s,log_gt_vol_cm3,0.05458027327665682,0.05458027327665682,526
gt_vol_cm3,kin_early_dev_s,0.05458027327665682,0.05458027327665682,526
gt_vol_cm3,kin_first_post_s,0.054403070620918745,0.054403070620918745,526
gt_vol_cm3,kin_gt_first_post_s,0.054403070620918745,0.054403070620918745,526
gt_vol_cm3,kin_fg_first_post_s,0.054403070620918745,0.054403070620918745,526
kin_ring_first_post_s,log_gt_vol_cm3,0.054403070620918745,0.054403070620918745,526
kin_first_post_s,log_gt_vol_cm3,0.054403070620918745,0.054403070620918745,526
gt_vol_cm3,kin_ring_first_post_s,0.054403070620918745,0.054403070620918745,526
kin_fg_first_post_s,log_gt_vol_cm3,0.054403070620918745,0.054403070620918745,526
kin_gt_first_post_s,log_gt_vol_cm3,0.054403070620918745,0.054403070620918745,526
v1_small50_pred_vol_cm3,kin_gt_auc_enh,0.054275056766236486,0.054275056766236486,526
v2_small100_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.054041869415495866,0.054041869415495866,526
kin_ring_washout_index,v2_lcc_dice_gap_to_volume_bound,0.054013387723607226,0.054013387723607226,526
kin_fg_late_slope,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.0539922236249754,0.0539922236249754,340
kin_tumor_to_fg_max_enh_diff,v1_raw_theoretical_max_dice_by_volume_ratio,-0.05388107898623695,0.05388107898623695,526
v2_raw_pred_vol_cm3,kin_tumor_to_ring_max_enh_diff,-0.05343251491691979,0.05343251491691979,526
kin_ring_auc_enh_norm,v2_raw_dice_utilization_of_volume_bound,-0.05302918580282697,0.05302918580282697,526
late_dev_s,kin_tumor_to_ring_max_enh_diff,-0.052444212138233776,0.052444212138233776,526
kin_late_dev_s,kin_tumor_to_ring_max_enh_diff,-0.052444212138233776,0.052444212138233776,526
v2_raw_largest_component_fraction,kin_gt_washout_index,-0.052382509886013354,0.052382509886013354,526
v1_small100_pred_vol_cm3,v2_raw_dice_gap_to_volume_bound,-0.05237772970098134,0.05237772970098134,526
v2_raw_second_largest_component_fraction,v1_raw_dice_gap_to_volume_bound,-0.0523063222590643,0.0523063222590643,526
v2_raw_theoretical_max_dice_by_volume_ratio,v2_lcc_dice_gap_to_volume_bound,0.05209531574189838,0.05209531574189838,526
v2_raw_second_largest_component_fraction,kin_fg_late_slope,0.05195394016740426,0.05195394016740426,340
v1_small50_pred_vol_cm3,v2_raw_dice_gap_to_volume_bound,-0.05187128107713096,0.05187128107713096,526
kin_fg_washout_index,v1_raw_theoretical_max_dice_by_volume_ratio,0.05184973139367276,0.05184973139367276,526
kin_fg_auc_enh_norm,v1_small100_pred_to_gt_vol_ratio,0.05171420119623956,0.05171420119623956,526
v1_small50_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.05170356429091936,0.05170356429091936,526
v2_lcc_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.051316513925719245,0.051316513925719245,526
v1_small100_pred_vol_cm3,v1_lcc_dice_gap_to_volume_bound,0.051305546136030764,0.051305546136030764,526
kin_fg_auc_enh,v1_lcc_dice_gap_to_volume_bound,0.05122630531422676,0.05122630531422676,526
v2_raw_pred_vol_cm3,v2_raw_dice_gap_to_volume_bound,-0.05103632523781008,0.05103632523781008,526
v1_raw_pred_vol_cm3,kin_fg_max_enh,0.050948344013184814,0.050948344013184814,526
gt_vol_cm3,kin_tumor_to_fg_max_enh_diff,-0.0508569820667136,0.0508569820667136,526
kin_tumor_to_fg_max_enh_diff,log_gt_vol_cm3,-0.0508569820667136,0.0508569820667136,526
kin_ring_auc_enh,v1_lcc_dice_utilization_of_volume_bound,-0.05077001748085746,0.05077001748085746,526
v1_raw_n_components,kin_first_post_s,-0.050679377352232866,0.050679377352232866,526
v1_raw_n_components,kin_gt_first_post_s,-0.050679377352232866,0.050679377352232866,526
v1_raw_n_components,kin_ring_first_post_s,-0.050679377352232866,0.050679377352232866,526
v1_raw_n_components,kin_fg_first_post_s,-0.050679377352232866,0.050679377352232866,526
v1_raw_n_components,early_dev_s,-0.05059102243725696,0.05059102243725696,526
v1_raw_n_components,kin_early_dev_s,-0.05059102243725696,0.05059102243725696,526
kin_ring_max_enh,log_gt_vol_cm3,0.05049029743137289,0.05049029743137289,526
gt_vol_cm3,kin_ring_max_enh,0.05049029743137289,0.05049029743137289,526
v2_lcc_pred_vol_cm3,v1_lcc_theoretical_max_dice_by_volume_ratio,-0.05018137470006659,0.05018137470006659,526
v1_small50_pred_vol_cm3,kin_fg_max_enh,0.049957462685797975,0.049957462685797975,526
kin_gt_late_slope,log_gt_vol_cm3,-0.04970663012735461,0.04970663012735461,283
gt_vol_cm3,kin_gt_late_slope,-0.04970663012735461,0.04970663012735461,283
log_gt_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,0.049130595576857006,0.049130595576857006,526
gt_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,0.049130595576857006,0.049130595576857006,526
v2_small100_pred_vol_cm3,kin_fg_auc_enh,-0.048978702483078354,0.048978702483078354,526
v1_raw_pred_vol_cm3,v2_raw_dice_gap_to_volume_bound,-0.048928239025280165,0.048928239025280165,526
kin_fg_late_slope,kin_n_components,-0.04889424929660597,0.04889424929660597,340
v2_raw_n_components,kin_fg_late_slope,-0.04889424929660596,0.04889424929660596,340
v2_raw_n_components,kin_fg_washout_index,-0.048683572942407834,0.048683572942407834,526
kin_fg_washout_index,kin_n_components,-0.048683572942407834,0.048683572942407834,526
v1_small100_pred_vol_cm3,kin_fg_max_enh,0.04833397409006532,0.04833397409006532,526
kin_ring_first_post_s,kin_fg_auc_enh,-0.04826921182440151,0.04826921182440151,526
kin_gt_first_post_s,kin_fg_auc_enh,-0.04826921182440151,0.04826921182440151,526
kin_fg_first_post_s,kin_fg_auc_enh,-0.04826921182440151,0.04826921182440151,526
kin_first_post_s,kin_fg_auc_enh,-0.04826921182440151,0.04826921182440151,526
early_dev_s,kin_fg_auc_enh,-0.04804368866784329,0.04804368866784329,526
kin_early_dev_s,kin_fg_auc_enh,-0.04804368866784329,0.04804368866784329,526
v1_raw_n_components_ge50,kin_tumor_to_ring_max_enh_diff,0.047814808404608264,0.047814808404608264,526
kin_tumor_to_ring_auc_norm_diff,v2_raw_dice_gap_to_volume_bound,-0.04774226531039252,0.04774226531039252,526
kin_ring_auc_enh,v2_raw_theoretical_max_dice_by_volume_ratio,-0.04769221413574629,0.04769221413574629,526
early_dev_s,v2_small100_pred_to_gt_vol_ratio,0.047452463427432895,0.047452463427432895,526
kin_early_dev_s,v2_small100_pred_to_gt_vol_ratio,0.047452463427432895,0.047452463427432895,526
v2_small50_pred_vol_cm3,kin_fg_auc_enh,-0.047444926701209124,0.047444926701209124,526
kin_ring_first_post_s,v2_small100_pred_to_gt_vol_ratio,0.04742813826063776,0.04742813826063776,526
kin_fg_first_post_s,v2_small100_pred_to_gt_vol_ratio,0.04742813826063776,0.04742813826063776,526
kin_first_post_s,v2_small100_pred_to_gt_vol_ratio,0.04742813826063776,0.04742813826063776,526
kin_gt_first_post_s,v2_small100_pred_to_gt_vol_ratio,0.04742813826063776,0.04742813826063776,526
kin_ring_auc_enh,kin_fg_late_slope,0.047391311648838814,0.047391311648838814,340
v2_raw_pred_vol_cm3,kin_gt_auc_enh,0.04737145784353236,0.04737145784353236,526
kin_fg_auc_enh,v1_lcc_dice_utilization_of_volume_bound,-0.047180167807404985,0.047180167807404985,526
v1_raw_pred_vol_cm3,v2_raw_largest_component_fraction,0.0471577302575636,0.0471577302575636,526
