target,feature,spearman_rho,p_value,n,abs_rho,q_value_bh
v2_lcc_dice,kin_gt_first_post_s,-0.02647985810772959,0.5445354751235534,526,0.02647985810772959,0.6371312121633288
v2_lcc_dice,kin_ring_first_post_s,-0.02647985810772959,0.5445354751235534,526,0.02647985810772959,0.6371312121633288
v2_lcc_dice,kin_fg_first_post_s,-0.02647985810772959,0.5445354751235534,526,0.02647985810772959,0.6371312121633288
v2_lcc_dice,late_dev_s,-0.02647900545925519,0.5445484368700402,526,0.02647900545925519,0.6371312121633288
v2_lcc_dice,kin_late_dev_s,-0.02647900545925519,0.5445484368700402,526,0.02647900545925519,0.6371312121633288
v2_lcc_dice,kin_last_post_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_acquisition_time_span_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_gt_last_post_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_gt_time_span_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_ring_last_post_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_ring_time_span_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_fg_last_post_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,kin_fg_time_span_s,-0.026424956286447605,0.5453703905682903,526,0.026424956286447605,0.6371312121633288
v2_lcc_dice,early_dev_s,-0.026278615645320108,0.5475989450917405,526,0.026278615645320108,0.6371312121633288
v2_lcc_dice,kin_early_dev_s,-0.026278615645320108,0.5475989450917405,526,0.026278615645320108,0.6371312121633288
v2_lcc_dice,kin_gt_auc_enh_norm,-0.02617089237194639,0.5492422777792875,526,0.02617089237194639,0.6371312121633288
v2_lcc_dice,first_post_time_s,-0.025810263348882593,0.5597177612399663,513,0.025810263348882593,0.6371312121633288
v2_lcc_dice,clinical_first_post_time_s,-0.025810263348882593,0.5597177612399663,513,0.025810263348882593,0.6371312121633288
v2_lcc_dice,n_post_phases,0.02577202613378965,0.5553480691389943,526,0.02577202613378965,0.6371312121633288
v2_lcc_dice,clinical_n_post_phases,0.02577202613378965,0.5553480691389943,526,0.02577202613378965,0.6371312121633288
v2_lcc_dice,last_post_time_s,-0.025726329588702895,0.5609955503387446,513,0.025726329588702895,0.6371312121633288
v2_lcc_dice,clinical_last_post_time_s,-0.025726329588702895,0.5609955503387446,513,0.025726329588702895,0.6371312121633288
v2_lcc_dice,v2_lcc_pred_voxels,-0.025059375009575745,0.5663388552562922,526,0.025059375009575745,0.6371312121633288
v2_lcc_dice,v2_raw_largest_component_voxels,-0.025059375009575745,0.5663388552562922,526,0.025059375009575745,0.6371312121633288
v2_lcc_dice,kin_v2_lcc_voxels,-0.025059375009575745,0.5663388552562922,526,0.025059375009575745,0.6371312121633288
v2_lcc_dice,kin_ring_time_to_peak_s,-0.02433983636631516,0.5775403548090707,526,0.02433983636631516,0.6435449667872503
v2_lcc_dice,kin_gt_observed_uptake_rate,0.01777774603631969,0.6841627850788286,526,0.01777774603631969,0.7481032322824575
v2_lcc_dice,post_contrast_span_s,-0.012675791259354193,0.7745629407286168,513,0.012675791259354193,0.8302672738896629
v2_lcc_dice,clinical_post_contrast_span_s,-0.012675791259354193,0.7745629407286168,513,0.012675791259354193,0.8302672738896629
v2_lcc_dice,kin_tumor_to_ring_auc_norm_diff,-0.0121736996764127,0.7805931634860079,526,0.0121736996764127,0.8302672738896629
v2_lcc_dice,kin_gt_mean_first_enh,-0.011760322293701516,0.7878627490897742,526,0.011760322293701516,0.8304499247162485
v2_lcc_dice,kin_fg_mean_first_enh,0.01123728347186919,0.7970872207394498,526,0.01123728347186919,0.8326714716653181
v2_lcc_dice,kin_fg_observed_uptake_rate,0.010651569173912656,0.8074506445307875,526,0.010651569173912656,0.8360329682309924
v2_lcc_dice,kin_fg_auc_enh_norm,0.005877580634823247,0.8930222687940245,526,0.005877580634823247,0.9165228548149198
v2_lcc_dice,kin_fg_late_slope,0.0029407147489845862,0.9569156237895478,340,0.0029407147489845862,0.9735576346380617
v2_lcc_dice,kin_fg_max_enh,0.001496407958609806,0.972687345379547,526,0.001496407958609806,0.9810725811155776
v2_lcc_dice,kin_fg_mean_last_enh,-0.001036374918441209,0.9810820176192742,526,0.001036374918441209,0.9810820176192742
v2_lcc_precision,v2_raw_pred_to_gt_vol_ratio,-0.7435098008418006,1.2584880857576484e-93,526,0.7435098008418006,1.4724310603364488e-91
v2_lcc_precision,v2_small100_pred_to_gt_vol_ratio,-0.7417002219435318,6.0631110032668725e-93,526,0.7417002219435318,2.4801913887425617e-91
v2_lcc_precision,v2_small50_pred_to_gt_vol_ratio,-0.7416450609184319,6.359465099339902e-93,526,0.7416450609184319,2.4801913887425617e-91
v2_lcc_precision,v2_lcc_pred_to_gt_vol_ratio,-0.7362721458598049,6.267142731177975e-91,526,0.7362721458598049,1.466511399095646e-89
v2_lcc_precision,pred_to_gt_vol_ratio,-0.7362721458598049,6.267142731177975e-91,526,0.7362721458598049,1.466511399095646e-89
v2_lcc_precision,v1_raw_pred_to_gt_vol_ratio,-0.7268588508653662,1.4948721092981249e-87,526,0.7268588508653662,2.9150006131313436e-86
v2_lcc_precision,v1_small100_pred_to_gt_vol_ratio,-0.7266067451623263,1.8327979053361525e-87,526,0.7266067451623263,3.0633907846332836e-86
v2_lcc_precision,v1_small50_pred_to_gt_vol_ratio,-0.7256787517490405,3.8731696315911986e-87,526,0.7256787517490405,5.664510586202128e-86
v2_lcc_precision,v1_lcc_pred_to_gt_vol_ratio,-0.7244446476770032,1.0426591933053014e-86,526,0.7244446476770032,1.3554569512968917e-85
v2_lcc_precision,v2_raw_largest_component_fraction,0.34957610144370715,1.452037177644535e-16,526,0.34957610144370715,1.698883497844106e-15
v2_lcc_precision,gt_voxels,0.3459881106055388,3.0858279939203675e-16,526,0.3459881106055388,3.0086822940723585e-15
v2_lcc_precision,kin_gt_voxels,0.3459881106055388,3.0858279939203675e-16,526,0.3459881106055388,3.0086822940723585e-15
v2_lcc_precision,v1_raw_largest_component_fraction,0.33141804986682094,5.9722753664881705e-15,526,0.33141804986682094,5.375047829839353e-14
v2_lcc_precision,v2_raw_n_components,-0.32302930784292894,3.0655654213801915e-14,526,0.32302930784292894,2.3911410286765497e-13
v2_lcc_precision,kin_n_components,-0.32302930784292894,3.0655654213801915e-14,526,0.32302930784292894,2.3911410286765497e-13
v2_lcc_precision,v2_raw_second_largest_component_fraction,-0.3212730455259569,4.290055306272261e-14,526,0.3212730455259569,3.137102942711591e-13
v2_lcc_precision,v1_raw_second_largest_component_fraction,-0.3129835325533551,2.0350372227198179e-13,526,0.3129835325533551,1.4005844415189336e-12
v2_lcc_precision,v1_raw_n_components,-0.3112535181575277,2.799219581185264e-13,526,0.3112535181575277,1.8194927277704212e-12
v2_lcc_precision,gt_vol_cm3,0.3065178841936062,6.628985416565061e-13,526,0.3065178841936062,3.8779564686905605e-12
v2_lcc_precision,log_gt_vol_cm3,0.3065178841936062,6.628985416565061e-13,526,0.3065178841936062,3.8779564686905605e-12
v2_lcc_precision,kin_ring_voxels,0.2811214518325068,5.205216189749479e-11,526,0.2811214518325068,2.900049020003281e-10
v2_lcc_precision,v2_raw_n_components_ge50,-0.2530970356538244,3.9324500725419625e-09,526,0.2530970356538244,2.0913484476700437e-08
v2_lcc_precision,v2_raw_n_components_ge100,-0.23294980265958173,6.500850018611173e-08,526,0.23294980265958173,3.3069541399022053e-07
v2_lcc_precision,kin_tumor_to_fg_max_enh_diff,-0.22544851833729318,1.7348284965037506e-07,526,0.22544851833729318,8.457288920455784e-07
v2_lcc_precision,v1_raw_n_components_ge50,-0.22348955076555002,2.229360165709927e-07,526,0.22348955076555002,1.0433405575522459e-06
v2_lcc_precision,kin_gt_mean_first_enh,-0.21549971548690497,6.056642883141256e-07,526,0.21549971548690497,2.725489297413565e-06
v2_lcc_precision,v1_raw_n_components_ge100,-0.21380001531025494,7.455348668343492e-07,526,0.21380001531025494,3.2306510896155136e-06
v2_lcc_precision,kin_gt_max_enh,-0.2088490134486392,1.3525244100173426e-06,526,0.2088490134486392,5.651619856143896e-06
v2_lcc_precision,kin_ring_mean_first_enh,-0.2071570233224402,1.65245858832466e-06,526,0.2071570233224402,6.6668156839305255e-06
v2_lcc_precision,kin_gt_mean_last_enh,-0.2053995501230311,2.0310555086719753e-06,526,0.2053995501230311,7.921116483820703e-06
v2_lcc_precision,v2_raw_pred_vol_cm3,-0.20182316689386184,3.073625564415551e-06,526,0.20182316689386184,1.1600457775374821e-05
v2_lcc_precision,kin_gt_auc_enh_norm,-0.20037518998498435,3.6273774829502427e-06,526,0.20037518998498435,1.3262598922036826e-05
v2_lcc_precision,v1_raw_pred_vol_cm3,-0.19676899668087328,5.4513394883974066e-06,526,0.19676899668087328,1.9154985961352903e-05
v2_lcc_precision,v2_small50_pred_vol_cm3,-0.19658229147465875,5.5664061768034075e-06,526,0.19658229147465875,1.9154985961352903e-05
v2_lcc_precision,v2_small100_pred_vol_cm3,-0.1949448843388657,6.679824050544069e-06,526,0.1949448843388657,2.2329697540390174e-05
v2_lcc_precision,v1_small50_pred_vol_cm3,-0.1913765935954147,9.886744874018783e-06,526,0.1913765935954147,3.2131920840561044e-05
v2_lcc_precision,v1_small100_pred_vol_cm3,-0.1902436455948559,1.1180659235623047e-05,526,0.1902436455948559,3.5355057582916126e-05
v2_lcc_precision,kin_ring_max_enh,-0.18402250591073785,2.168652675320537e-05,526,0.18402250591073785,6.677167447697442e-05
v2_lcc_precision,kin_ring_mean_last_enh,-0.17991267923524132,3.31984279758577e-05,526,0.17991267923524132,9.959528392757309e-05
v2_lcc_precision,kin_gt_auc_enh,-0.17477097805427955,5.581514104233197e-05,526,0.17477097805427955,0.000163259287548821
v2_lcc_precision,kin_ring_auc_enh_norm,-0.16897634539806866,9.850791344081378e-05,526,0.16897634539806866,0.0002807093303024096
v2_lcc_precision,kin_selected_score,-0.16890013675102653,0.00010076745190342908,525,0.16890013675102653,0.0002807093303024096
v2_lcc_precision,kin_ring_auc_enh,-0.1562714731259129,0.0003211206688487898,526,0.1562714731259129,0.000873746936169963
v2_lcc_precision,slice_thickness,-0.14823867967154142,0.0006482461251002123,526,0.14823867967154142,0.0016603809763913243
v2_lcc_precision,v2_raw_pred_voxels,-0.14815661836970503,0.0006527993582393241,526,0.14815661836970503,0.0016603809763913243
v2_lcc_precision,kin_v2_raw_voxels,-0.14815661836970503,0.0006527993582393241,526,0.14815661836970503,0.0016603809763913243
v2_lcc_precision,kin_selected_max_enh,-0.14331873195584102,0.0009911301279534547,525,0.14331873195584102,0.0024672813823522167
v2_lcc_precision,v2_small50_pred_voxels,-0.1418919546933662,0.0011022782452055734,526,0.1418919546933662,0.0026868032226885856
v2_lcc_precision,v2_small100_pred_voxels,-0.14106854716256703,0.0011790417550974644,526,0.14106854716256703,0.002714438382103866
v2_lcc_precision,v1_raw_pred_voxels,-0.14102519455871745,0.0011832167306606595,526,0.14102519455871745,0.002714438382103866
v2_lcc_precision,kin_v1_raw_voxels,-0.14102519455871745,0.0011832167306606595,526,0.14102519455871745,0.002714438382103866
v2_lcc_precision,v1_small50_pred_voxels,-0.13582870373214503,0.0017946859360578851,526,0.13582870373214503,0.004008230760828599
v2_lcc_precision,v1_small100_pred_voxels,-0.13568097457350342,0.001815694276272784,526,0.13568097457350342,0.004008230760828599
v2_lcc_precision,n_phases,0.12934022599418554,0.0029604709434857316,526,0.12934022599418554,0.006185269649782689
v2_lcc_precision,num_phases,0.12934022599418554,0.0029604709434857316,526,0.12934022599418554,0.006185269649782689
v2_lcc_precision,kin_n_phases,0.12934022599418554,0.0029604709434857316,526,0.12934022599418554,0.006185269649782689
v2_lcc_precision,kin_gt_observed_uptake_rate,-0.12446379285745447,0.0042515091381908,526,0.12446379285745447,0.008726781915233746
v2_lcc_precision,n_post_phases,0.12346914501298453,0.004570421608739116,526,0.12346914501298453,0.009063378444448756
v2_lcc_precision,clinical_n_post_phases,0.12346914501298453,0.004570421608739116,526,0.12346914501298453,0.009063378444448756
v2_lcc_precision,v2_lcc_pred_vol_cm3,-0.12230875817433078,0.004969670949808681,526,0.12230875817433078,0.009690858352126928
v2_lcc_precision,v1_lcc_pred_vol_cm3,-0.11995338813890323,0.0058781743212242,526,0.11995338813890323,0.01127453107513494
v2_lcc_precision,kin_ring_observed_uptake_rate,-0.11720053919614601,0.007127185710896246,526,0.11720053919614601,0.013449689164110658
v2_lcc_precision,kin_tumor_to_ring_auc_norm_diff,-0.11467089422172046,0.00847907072071,526,0.11467089422172046,0.015746845624175713
v2_lcc_precision,kin_selected_auc_norm,-0.10671280612385814,0.014434760008278364,525,0.10671280612385814,0.026388545640133883
v2_lcc_precision,voxel_volume_mm3,-0.10151443191659301,0.01987593876206517,526,0.10151443191659301,0.03577668977171731
v2_lcc_precision,kin_tumor_to_ring_max_enh_diff,-0.0915370374210971,0.03583567783038092,526,0.0915370374210971,0.06352688342658436
v2_lcc_precision,kin_fg_voxels,0.09046054778245152,0.03807906268528384,526,0.09046054778245152,0.06649627364445088
v2_lcc_precision,kin_fg_washout_index,0.0784561898930697,0.07219924630533388,526,0.0784561898930697,0.12422517379005976
v2_lcc_precision,kin_fg_time_to_peak_s,-0.06900016758805615,0.11396566022439665,526,0.06900016758805615,0.19324611951093346
v2_lcc_precision,v2_lcc_pred_voxels,-0.06640562205760901,0.12824769717183798,526,0.06640562205760901,0.19937014121321345
v2_lcc_precision,v2_raw_largest_component_voxels,-0.06640562205760901,0.12824769717183798,526,0.06640562205760901,0.19937014121321345
v2_lcc_precision,kin_v2_lcc_voxels,-0.06640562205760901,0.12824769717183798,526,0.06640562205760901,0.19937014121321345
v2_lcc_precision,late_idx,0.06635019640932553,0.12856727666701293,526,0.06635019640932553,0.19937014121321345
v2_lcc_precision,late_t_s,-0.06565092558133166,0.1326524126643822,526,0.06565092558133166,0.19937014121321345
v2_lcc_precision,kin_late_t_s,-0.06565092558133166,0.1326524126643822,526,0.06565092558133166,0.19937014121321345
v2_lcc_precision,v1_lcc_pred_voxels,-0.06560681527531383,0.13291342747547563,526,0.06560681527531383,0.19937014121321345
v2_lcc_precision,v1_raw_largest_component_voxels,-0.06560681527531383,0.13291342747547563,526,0.06560681527531383,0.19937014121321345
v2_lcc_precision,kin_v1_lcc_voxels,-0.06560681527531383,0.13291342747547563,526,0.06560681527531383,0.19937014121321345
v2_lcc_precision,early_t_s,-0.06104835021492677,0.16208354662380786,526,0.06104835021492677,0.22118777673628254
v2_lcc_precision,kin_first_post_s,-0.06104835021492677,0.16208354662380786,526,0.06104835021492677,0.22118777673628254
v2_lcc_precision,kin_early_t_s,-0.06104835021492677,0.16208354662380786,526,0.06104835021492677,0.22118777673628254
v2_lcc_precision,kin_gt_first_post_s,-0.06104835021492677,0.16208354662380786,526,0.06104835021492677,0.22118777673628254
v2_lcc_precision,kin_ring_first_post_s,-0.06104835021492677,0.16208354662380786,526,0.06104835021492677,0.22118777673628254
v2_lcc_precision,kin_fg_first_post_s,-0.06104835021492677,0.16208354662380786,526,0.06104835021492677,0.22118777673628254
v2_lcc_precision,early_dev_s,-0.060976011931352415,0.16258246837025897,526,0.060976011931352415,0.22118777673628254
v2_lcc_precision,kin_early_dev_s,-0.060976011931352415,0.16258246837025897,526,0.060976011931352415,0.22118777673628254
v2_lcc_precision,first_post_time_s,-0.05990844522205148,0.17548013450545358,513,0.05990844522205148,0.22812417485708963
v2_lcc_precision,clinical_first_post_time_s,-0.05990844522205148,0.17548013450545358,513,0.05990844522205148,0.22812417485708963
v2_lcc_precision,late_dev_s,-0.0597484756348779,0.17122590063212886,526,0.0597484756348779,0.2276526178858986
v2_lcc_precision,kin_late_dev_s,-0.0597484756348779,0.17122590063212886,526,0.0597484756348779,0.2276526178858986
v2_lcc_precision,kin_v2_kinetic_cc_voxels,0.05669766770527063,0.19418618991337463,526,0.05669766770527063,0.2469541763028786
v2_lcc_precision,kin_selected_voxels,0.05669766770527063,0.19418618991337463,526,0.05669766770527063,0.2469541763028786
v2_lcc_precision,kin_fg_late_slope,-0.05480214398694064,0.3136765209223416,340,0.05480214398694064,0.386317399451726
v2_lcc_precision,kin_gt_washout_index,-0.0520384960393817,0.23347508609220244,526,0.0520384960393817,0.2937267212127708
v2_lcc_precision,kin_fg_observed_uptake_rate,0.045783609544885445,0.29459968408763676,526,0.045783609544885445,0.3666825855133351
v2_lcc_precision,post_contrast_span_s,0.028371745525958184,0.5214138881346946,513,0.028371745525958184,0.6264705157573216
v2_lcc_precision,clinical_post_contrast_span_s,0.028371745525958184,0.5214138881346946,513,0.028371745525958184,0.6264705157573216
v2_lcc_precision,kin_selected_time_to_peak_s,-0.02782096258716823,0.5247359875574147,525,0.02782096258716823,0.6264705157573216
v2_lcc_precision,kin_fg_auc_enh_norm,0.027023989004145602,0.5362950465040537,526,0.027023989004145602,0.6302912247314302
v2_lcc_precision,kin_gt_time_to_peak_s,0.026864065801882945,0.5387104484884019,526,0.026864065801882945,0.6302912247314302
v2_lcc_precision,kin_ring_time_to_peak_s,-0.024536782656034557,0.5744640512571201,526,0.024536782656034557,0.6654682573968619
v2_lcc_precision,kin_fg_mean_first_enh,0.021550991367043772,0.6219089290870803,526,0.021550991367043772,0.6966896484243849
v2_lcc_precision,kin_last_post_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_acquisition_time_span_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_gt_last_post_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_gt_time_span_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_ring_last_post_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_ring_time_span_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_fg_last_post_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,kin_fg_time_span_s,-0.01952673405123747,0.6550073617665156,526,0.01952673405123747,0.6966896484243849
v2_lcc_precision,last_post_time_s,-0.01643007801171068,0.7104510437292837,513,0.01643007801171068,0.7421676081814839
v2_lcc_precision,clinical_last_post_time_s,-0.01643007801171068,0.7104510437292837,513,0.01643007801171068,0.7421676081814839
v2_lcc_precision,kin_fg_max_enh,0.015600454496178709,0.7211201689247715,526,0.015600454496178709,0.7466465465858253
v2_lcc_precision,kin_gt_late_slope,-0.010851654905917446,0.8557785564210907,283,0.010851654905917446,0.8706616617501531
v2_lcc_precision,kin_fg_mean_last_enh,0.008710280941759803,0.842031113993186,526,0.008710280941759803,0.8641898275193225
v2_lcc_precision,kin_ring_washout_index,-0.006482192060911825,0.8820942255604292,526,0.006482192060911825,0.8896984861256053
v2_lcc_precision,kin_fg_auc_enh,-0.005146531899477243,0.9062625101022558,526,0.005146531899477243,0.9062625101022558
v2_lcc_recall,v2_lcc_pred_to_gt_vol_ratio,0.3336074801355393,3.86458135399377e-15,526,0.3336074801355393,2.2607800920863554e-13
v2_lcc_recall,pred_to_gt_vol_ratio,0.3336074801355393,3.86458135399377e-15,526,0.3336074801355393,2.2607800920863554e-13
v2_lcc_recall,v1_lcc_pred_to_gt_vol_ratio,0.32485388787990976,2.157096714479771e-14,526,0.32485388787990976,8.412677186471106e-13
v2_lcc_recall,v2_raw_largest_component_fraction,0.30882358201223625,4.365110556841075e-13,526,0.30882358201223625,1.2767948378760146e-11
v2_lcc_recall,v1_raw_largest_component_fraction,0.2996324174931255,2.2587982534335058e-12,526,0.2996324174931255,5.2855879130344037e-11
v2_lcc_recall,v2_raw_second_largest_component_fraction,-0.24712374587538952,9.271638858530217e-09,526,0.24712374587538952,1.8079695774133923e-07
v2_lcc_recall,v1_raw_second_largest_component_fraction,-0.2409623914939248,2.194647899393557e-08,526,0.2409623914939248,3.668197203272088e-07
v2_lcc_recall,v2_small100_pred_to_gt_vol_ratio,0.23168088840975498,7.693251200997139e-08,526,0.23168088840975498,1.1251379881458315e-06
v2_lcc_recall,v2_small50_pred_to_gt_vol_ratio,0.22971936896330641,9.96195386235167e-08,526,0.22971936896330641,1.295054002105717e-06
v2_lcc_recall,v1_small100_pred_to_gt_vol_ratio,0.2239652813120718,2.0980670924883678e-07,526,0.2239652813120718,2.4547384982113903e-06
v2_lcc_recall,v1_small50_pred_to_gt_vol_ratio,0.22242539688682245,2.5523219735692615e-07,526,0.22242539688682245,2.6806279599286794e-06
v2_lcc_recall,v2_raw_pred_to_gt_vol_ratio,0.22183819621393805,2.7493620101832607e-07,526,0.22183819621393805,2.6806279599286794e-06
v2_lcc_recall,v1_raw_pred_to_gt_vol_ratio,0.2126332414385524,8.589878199353827e-07,526,0.2126332414385524,7.730890379418444e-06
v2_lcc_recall,v1_raw_n_components,-0.16997509887036064,8.943679342780279e-05,526,0.16997509887036064,0.0007474360593609233
v2_lcc_recall,v2_raw_n_components,-0.16681351740778266,0.00012120380071256523,526,0.16681351740778266,0.0008863027927106333
v2_lcc_recall,kin_n_components,-0.16681351740778266,0.00012120380071256523,526,0.16681351740778266,0.0008863027927106333
v2_lcc_recall,v1_raw_n_components_ge100,-0.16490162762904775,0.00014527612874362571,526,0.16490162762904775,0.000999841591941424
v2_lcc_recall,v2_raw_n_components_ge100,-0.16271052425400523,0.0001783628306842787,526,0.16271052425400523,0.0011381593024733228
v2_lcc_recall,v2_raw_n_components_ge50,-0.16232737631505634,0.00018482928843583873,526,0.16232737631505634,0.0011381593024733228
v2_lcc_recall,kin_gt_mean_first_enh,0.15342564317378038,0.00041347948393871486,526,0.15342564317378038,0.002418854981041482
v2_lcc_recall,v1_raw_n_components_ge50,-0.15186434187137654,0.00047412053909535985,526,0.15186434187137654,0.002641528717817005
v2_lcc_recall,kin_ring_mean_first_enh,0.13501523816469968,0.0019131923094819743,526,0.13501523816469968,0.010174704554972318
v2_lcc_recall,kin_ring_voxels,-0.1339990201710003,0.0020712914993882606,526,0.1339990201710003,0.010536569801235934
v2_lcc_recall,n_phases,-0.12289858047357938,0.004762963740182496,526,0.12289858047357938,0.021433336830821232
v2_lcc_recall,num_phases,-0.12289858047357938,0.004762963740182496,526,0.12289858047357938,0.021433336830821232
v2_lcc_recall,kin_n_phases,-0.12289858047357938,0.004762963740182496,526,0.12289858047357938,0.021433336830821232
v2_lcc_recall,kin_ring_max_enh,0.11816808669778942,0.006663428034782122,526,0.11816808669778942,0.0288748548173892
v2_lcc_recall,kin_ring_mean_last_enh,0.11519541941848062,0.008181301315355488,526,0.11519541941848062,0.03418615192487829
v2_lcc_recall,n_post_phases,-0.11176984425452904,0.01030715159014795,526,0.11176984425452904,0.040197891201577005
v2_lcc_recall,clinical_n_post_phases,-0.11176984425452904,0.01030715159014795,526,0.11176984425452904,0.040197891201577005
v2_lcc_recall,kin_gt_time_to_peak_s,-0.105413388250573,0.01557977782910566,526,0.105413388250573,0.05880109696791491
v2_lcc_recall,kin_gt_auc_enh_norm,0.10258063798222936,0.01860917037347728,526,0.10258063798222936,0.06803977917802631
v2_lcc_recall,kin_tumor_to_fg_max_enh_diff,0.09839385011602433,0.0240241821297165,526,0.09839385011602433,0.08517664573263123
v2_lcc_recall,kin_gt_observed_uptake_rate,0.09169384997598495,0.03551845312547407,526,0.09169384997598495,0.12222526516707252
v2_lcc_recall,kin_fg_washout_index,-0.08928609825486662,0.04066131427266233,526,0.08928609825486662,0.13592496485432834
v2_lcc_recall,kin_ring_auc_enh_norm,0.08859236353626276,0.042255044542115025,526,0.08859236353626276,0.13732889476187382
v2_lcc_recall,kin_gt_auc_enh,0.0860892255813838,0.04845030687570107,526,0.0860892255813838,0.15320772714748718
v2_lcc_recall,gt_vol_cm3,-0.0828964922363688,0.05743922941395446,526,0.0828964922363688,0.1723176882418634
v2_lcc_recall,log_gt_vol_cm3,-0.0828964922363688,0.05743922941395446,526,0.0828964922363688,0.1723176882418634
v2_lcc_recall,kin_selected_max_enh,-0.0824142397375728,0.059152576398969745,525,0.0824142397375728,0.1730212859669865
v2_lcc_recall,slice_thickness,-0.07889162294311129,0.07062689704919826,526,0.07889162294311129,0.2015450476769804
v2_lcc_recall,kin_gt_max_enh,0.07826230551688186,0.07290850197885794,526,0.07826230551688186,0.20310225551253283
v2_lcc_recall,v2_lcc_pred_voxels,0.07570521013688036,0.08280550257194917,526,0.07570521013688036,0.20802222814942942
v2_lcc_recall,v2_raw_largest_component_voxels,0.07570521013688036,0.08280550257194917,526,0.07570521013688036,0.20802222814942942
v2_lcc_recall,kin_v2_lcc_voxels,0.07570521013688036,0.08280550257194917,526,0.07570521013688036,0.20802222814942942
v2_lcc_recall,gt_voxels,-0.0755195386769388,0.08356448481216396,526,0.0755195386769388,0.20802222814942942
v2_lcc_recall,kin_gt_voxels,-0.0755195386769388,0.08356448481216396,526,0.0755195386769388,0.20802222814942942
v2_lcc_recall,kin_fg_auc_enh,-0.0730386059857339,0.09425484076851098,526,0.0730386059857339,0.22780565708367603
v2_lcc_recall,kin_ring_auc_enh,0.07278517906053601,0.09540578800940279,526,0.07278517906053601,0.22780565708367603
v2_lcc_recall,kin_fg_late_slope,0.0714190404332285,0.188936941834511,340,0.0714190404332285,0.3684270365772965
v2_lcc_recall,v1_lcc_pred_voxels,0.06960743476427544,0.11081032243210401,526,0.06960743476427544,0.2461506698699249
v2_lcc_recall,v1_raw_largest_component_voxels,0.06960743476427544,0.11081032243210401,526,0.06960743476427544,0.2461506698699249
v2_lcc_recall,kin_v1_lcc_voxels,0.06960743476427544,0.11081032243210401,526,0.06960743476427544,0.2461506698699249
v2_lcc_recall,kin_gt_mean_last_enh,0.06945999319417288,0.11157002796714263,526,0.06945999319417288,0.2461506698699249
v2_lcc_recall,kin_v2_kinetic_cc_voxels,0.06866975723806949,0.115711853357657,526,0.06866975723806949,0.2461506698699249
v2_lcc_recall,kin_selected_voxels,0.06866975723806949,0.115711853357657,526,0.06866975723806949,0.2461506698699249
v2_lcc_recall,v2_lcc_pred_vol_cm3,0.06787849167020177,0.11997887929857305,526,0.06787849167020177,0.2506701585345187
v2_lcc_recall,kin_gt_late_slope,0.06681390830502891,0.2626023704469401,283,0.06681390830502891,0.4876901165443174
v2_lcc_recall,v1_lcc_pred_vol_cm3,0.06309211527412238,0.14845913763848925,526,0.06309211527412238,0.3047319141000569
v2_lcc_recall,kin_selected_auc_norm,-0.06086571017994769,0.1637480966172413,525,0.06086571017994769,0.3303194362796074
v2_lcc_recall,kin_gt_washout_index,0.059816784076168354,0.1707360817749823,526,0.059816784076168354,0.3385783316554734
v2_lcc_recall,kin_ring_observed_uptake_rate,0.05680730919726153,0.1933238097335183,526,0.05680730919726153,0.3708014055544531
v2_lcc_recall,kin_tumor_to_ring_max_enh_diff,-0.05140813484824277,0.23919428739960552,526,0.05140813484824277,0.4513827681573201
v2_lcc_recall,kin_fg_observed_uptake_rate,-0.0481550381658802,0.2702734444309636,526,0.0481550381658802,0.4940936406003554
v2_lcc_recall,kin_selected_score,-0.04700353978680665,0.2823686523829844,525,0.04700353978680665,0.508263574289372
v2_lcc_recall,late_t_s,0.04578418672242595,0.29459359073364166,526,0.04578418672242595,0.5144395539677026
v2_lcc_recall,kin_late_t_s,0.04578418672242595,0.29459359073364166,526,0.04578418672242595,0.5144395539677026
